month,language,push_events,unique_actors,events_per_actor,actor_rank
2018-07,Haskell,8506,3664,2.3215065502183405,19
2018-07,Java,74227,30643,2.422315047482296,4
2018-07,JavaScript,130532,45240,2.8853227232537577,2
2018-07,Julia,16576,6440,2.5739130434782607,16
2018-07,Kotlin,17934,6877,2.6078231787116475,15
2018-07,Lua,10691,4099,2.608197121249085,18
2018-07,Objective-C,8327,3026,2.7518175809649703,21
2018-07,PHP,30735,12483,2.4621485219899064,10
2018-07,Perl,9427,3587,2.628101477557848,20
2018-07,Python,114352,47874,2.388603417303756,1
2018-07,R,21823,8061,2.7072323533060416,13
2018-07,Ruby,16526,6387,2.587443244089557,17
2018-07,Rust,27245,13787,1.976136940596214,8
2018-07,Scala,17253,6972,2.4746127366609296,14
2018-07,Swift,20349,8084,2.5171944581890155,12
2018-07,TypeScript,80521,31514,2.55508662816526,3
2018-08,C,27258,12202,2.2338960826094083,9
2018-08,C#,34740,12088,2.8739245532759763,10
2018-08,C++,30102,12357,2.436028162175285,7
2018-08,Dart,32302,12866,2.5106482201150317,6
2018-08,Go,37465,13827,2.7095537716062776,5
2018-08,Haskell,7609,3050,2.4947540983606555,20
2018-08,Java,69051,25888,2.667297589616811,4
2018-08,JavaScript,142307,47402,3.002130711784313,1
2018-08,Julia,15375,5920,2.5971283783783785,16
2018-08,Kotlin,20417,8909,2.291727466606802,13
2018-08,Lua,10884,4157,2.6182343035843156,18
2018-08,Objective-C,7703,2831,2.720946661956906,21
2018-08,PHP,29729,12313,2.414440022740193,8
2018-08,Perl,9429,3953,2.385277004806476,19
2018-08,Python,116070,41900,2.770167064439141,2
2018-08,R,22970,10196,2.252844252648097,12
2018-08,Ruby,15383,5815,2.6453998280309543,17
2018-08,Rust,26651,10821,2.4628962203123557,11
2018-08,Scala,17225,6572,2.620967741935484,15
2018-08,Swift,19990,7352,2.7189880304678997,14
2018-08,TypeScript,79475,33912,2.343565699457419,3
2018-09,C,27064,11940,2.2666666666666666,11
2018-09,C#,37930,14045,2.70060519757921,5
2018-09,C++,31965,12606,2.5356972870061876,10
2018-09,Dart,35681,13149,2.713590387101681,7
2018-09,Go,37904,13784,2.749854904236796,6
2018-09,Haskell,8217,3236,2.539245982694685,21
2018-09,Java,63753,26493,2.4064092401766506,4
2018-09,JavaScript,138559,49825,2.780913196186653,1
2018-09,Julia,16816,6398,2.628321350422007,16
2018-09,Kotlin,20548,8356,2.4590713259932984,13
2018-09,Lua,11238,4140,2.714492753623188,18
2018-09,Objective-C,8283,3302,2.5084797092671107,20
2018-09,PHP,29813,12972,2.2982577860006166,8
2018-09,Perl,9234,3540,2.6084745762711865,19
2018-09,Python,111846,45203,2.4743048027785766,2
2018-09,R,20790,7685,2.705270006506181,14
2018-09,Ruby,15814,6360,2.4864779874213836,17
2018-09,Rust,25520,12741,2.00298249744918,9
2018-09,Scala,17269,7074,2.441193101498445,15
2018-09,Swift,20206,8868,2.278529544429409,12
2018-09,TypeScript,83813,35507,2.360464133832765,3
2018-10,C,27613,10955,2.520584208124144,10
2018-10,C#,34819,13861,2.512012120337638,6
2018-10,C++,32721,13605,2.405071664829107,7
2018-10,Dart,31422,10857,2.894169660127107,11
2018-10,Go,36830,15139,2.432789484113878,5
2018-10,Haskell,8128,3531,2.301897479467573,20
2018-10,Java,67461,25063,2.691657024298767,4
2018-10,JavaScript,145667,47049,3.096070054623903,2
2018-10,Julia,14838,5511,2.6924333151878064,17
2018-10,Kotlin,19004,8198,2.3181263722859233,13
2018-10,Lua,11132,5038,2.2096069868995634,18
2018-10,Objective-C,7742,3112,2.4877892030848328,21
2018-10,PHP,28909,11186,2.5843912032898264,9
2018-10,Perl,8822,3704,2.3817494600431965,19
2018-10,Python,115184,49162,2.3429478052154105,1
2018-10,R,21678,8312,2.608036573628489,12
2018-10,Ruby,16085,6866,2.3427031750655405,15
2018-10,Rust,26210,12246,2.140290707169688,8
2018-10,Scala,15999,5920,2.702533783783784,16
2018-10,Swift,20175,7868,2.564184036603965,14
2018-10,TypeScript,87346,38026,2.297007310787356,3
2018-11,C,27322,10995,2.4849477035015917,10
2018-11,C#,37531,14410,2.6045107564191534,6
2018-11,C++,32827,12433,2.6403120727097242,8
2018-11,Dart,33818,14151,2.3897957741502367,7
2018-11,Go,39904,14735,2.7081099423142176,5
2018-11,Haskell,7986,3282,2.43327239488117,20
2018-11,Java,67630,25596,2.642209720268792,4
2018-11,JavaScript,143501,50057,2.866751902830773,1
2018-11,Julia,16119,6642,2.426829268292683,16
2018-11,Kotlin,22216,8738,2.5424582284275576,12
2018-11,Lua,11329,4512,2.510859929078014,18
2018-11,Objective-C,7567,3096,2.4441214470284236,21
2018-11,PHP,28734,10897,2.6368725337248784,11
2018-11,Perl,9827,3597,2.731998887962191,19
2018-11,Python,117712,45832,2.568336533426427,2
2018-11,R,23049,7875,2.926857142857143,14
2018-11,Ruby,16067,6339,2.534626912762265,17
2018-11,Rust,27259,12419,2.194943232144295,9
2018-11,Scala,18129,6958,2.6054900833572865,15
2018-11,Swift,20782,8191,2.5371749481137833,13
2018-11,TypeScript,80463,33429,2.406981961769721,3
2018-12,C,28414,10768,2.638744427934621,11
2018-12,C#,36005,13909,2.5886116902724856,7
2018-12,C++,35785,14370,2.4902574808629088,6
2018-12,Dart,34225,13353,2.5630944357073315,8
2018-12,Go,37475,14599,2.5669566408658127,5
2018-12,Haskell,8341,3246,2.5696241528034505,20
2018-12,Java,67694,24943,2.7139478009862485,4
2018-12,JavaScript,146114,57707,2.531997851213891,1
2018-12,Julia,16224,6517,2.4894890286941846,16
2018-12,Kotlin,24099,9900,2.434242424242424,12
2018-12,Lua,11285,4773,2.364341085271318,18
2018-12,Objective-C,7439,3152,2.3600888324873095,21
2018-12,PHP,33420,12491,2.675526378992875,9
2018-12,Perl,9735,4390,2.21753986332574,19
2018-12,Python,119775,49221,2.4334125678064242,2
2018-12,R,23674,8888,2.6635913591359137,14
2018-12,Ruby,16903,6404,2.6394440974391005,17
2018-12,Rust,27324,12349,2.2126487974734794,10
2018-12,Scala,18036,6985,2.582104509663565,15
2018-12,Swift,21070,9167,2.2984618741136686,13
2018-12,TypeScript,84513,34559,2.4454700656847708,3
2019-01,C,29171,11738,2.4851763503152156,10
2019-01,C#,41890,19888,2.1062952534191473,5
2019-01,C++,33670,14175,2.3753086419753084,7
2019-01,Dart,36622,13704,2.6723584354932868,8
2019-01,Go,43423,16958,2.560620356174077,6
2019-01,Haskell,8753,3565,2.455259467040673,19
2019-01,Java,70121,26509,2.64517710966087,4
2019-01,JavaScript,152357,56687,2.6876885352902784,1
2019-01,Julia,17183,6499,2.6439452223418987,16
2019-01,Kotlin,24769,10231,2.420975466718796,12
2019-01,Lua,11099,4059,2.734417344173442,18
2019-01,Objective-C,6833,2703,2.5279319274879763,21
2019-01,PHP,29413,11653,2.524071054664035,11
2019-01,Perl,9374,3491,2.685190489830994,20
2019-01,Python,115404,46780,2.4669516887558784,2
2019-01,R,23002,9235,2.4907417433676233,13
2019-01,Ruby,15873,6248,2.540492957746479,17
2019-01,Rust,27922,13592,2.054296645085344,9
2019-01,Scala,17233,7209,2.3904841170758773,15
2019-01,Swift,21121,8574,2.4633776533706553,14
2019-01,TypeScript,93639,36758,2.547445454050819,3
2019-02,C,28638,11062,2.5888627734586875,11
2019-02,C#,41384,14216,2.911086100168824,8
2019-02,C++,36810,13996,2.6300371534724207,9
2019-02,Dart,37165,15966,2.3277589878491796,6
2019-02,Go,39940,16720,2.388755980861244,5
2019-02,Haskell,8216,3151,2.6074262139003492,20
2019-02,Java,73905,32848,2.2499086702386752,4
2019-02,JavaScript,152340,49500,3.0775757575757576,2
2019-02,Julia,17622,7587,2.3226571767497033,17
2019-02,Kotlin,23264,9254,2.513939917873352,14
2019-02,Lua,11787,5085,2.3179941002949853,18
2019-02,Objective-C,7141,2790,2.5594982078853046,21
2019-02,PHP,30617,12873,2.378388875941894,10
2019-02,Perl,9693,3529,2.7466704448852366,19
2019-02,Python,127788,50852,2.512939510737041,1
2019-02,R,23634,9690,2.4390092879256966,13
2019-02,Ruby,17857,7774,2.2970156933367636,15
2019-02,Rust,29148,14234,2.0477729380356893,7
2019-02,Scala,19159,7658,2.5018281535648996,16
2019-02,Swift,23295,10497,2.2192054872820806,12
2019-02,TypeScript,91072,38170,2.385957558291852,3
2019-03,C,29672,13807,2.149054827261534,10
2019-03,C#,41686,17433,2.391212069064418,6
2019-03,C++,38602,16655,2.3177424196937855,7
2019-03,Dart,38594,16050,2.4046105919003113,8
2019-03,Go,41937,17909,2.341671785135965,5
2019-03,Haskell,9071,3679,2.465615656428377,19
2019-03,Java,78529,30941,2.5380239811253675,4
2019-03,JavaScript,146013,51991,2.8084283818353177,2
2019-03,Julia,19173,8493,2.257506181561286,14
2019-03,Kotlin,25224,10991,2.2949686106814666,12
2019-03,Lua,12934,5693,2.2719128754610924,18
2019-03,Objective-C,7051,2712,2.5999262536873156,21
2019-03,PHP,31059,13574,2.2881243553852952,11
2019-03,Perl,9419,3285,2.867275494672755,20
2019-03,Python,128203,54488,2.3528666862428427,1
2019-03,R,24767,9539,2.596393751965615,13
2019-03,Ruby,15887,6124,2.5942194644023515,17
2019-03,Rust,28916,15544,1.8602676273803396,9
2019-03,Scala,18251,7162,2.5483105277855347,16
2019-03,Swift,21708,7840,2.7688775510204082,15
2019-03,TypeScript,102267,43320,2.3607340720221606,3
2019-04,C,30160,11783,2.559619791224646,10
2019-04,C#,44568,17054,2.6133458426175675,5
2019-04,C++,42865,16792,2.5527036684135305,6
2019-04,Dart,40030,15902,2.5172934222110426,7
2019-04,Go,40215,15887,2.531314911562913,8
2019-04,Haskell,9231,3703,2.4928436402916554,20
2019-04,Java,76104,30604,2.4867337602927724,4
2019-04,JavaScript,150633,58232,2.5867735952740762,1
2019-04,Julia,19497,7231,2.696307564652192,16
2019-04,Kotlin,24948,9938,2.510364258402093,13
2019-04,Lua,12926,4813,2.6856430500727195,18
2019-04,Objective-C,6821,2617,2.6064195643867025,21
2019-04,PHP,31122,11678,2.665011132043158,11
2019-04,Perl,10145,4601,2.204955444468594,19
2019-04,Python,132804,58123,2.2848786194793798,2
2019-04,R,24848,10465,2.3743908265647398,12
2019-04,Ruby,16777,6260,2.680031948881789,17
2019-04,Rust,31112,14334,2.1705036975024417,9
2019-04,Scala,19947,8127,2.4544112218530825,15
2019-04,Swift,23642,8685,2.7221646516983307,14
2019-04,TypeScript,93310,41627,2.241573978427463,3
2019-05,C,28598,11228,2.547025293908087,11
2019-05,C#,40961,14867,2.755162440304029,8
2019-05,C++,37365,15570,2.3998073217726397,7
2019-05,Dart,40754,16658,2.446512186336895,6
2019-05,Go,41683,16931,2.461933731025929,5
2019-05,Haskell,8679,3382,2.566232998225902,20
2019-05,Java,74970,28474,2.632928285453396,4
2019-05,JavaScript,157008,59364,2.6448352536891044,2
2019-05,Julia,17688,6601,2.679594000908953,16
2019-05,Kotlin,24231,9505,2.549289847448711,14
2019-05,Lua,11919,5112,2.3315727699530515,18
2019-05,Objective-C,6634,2756,2.40711175616836,21
2019-05,PHP,30793,12102,2.544455461907123,10
2019-05,Perl,9227,3903,2.364078913656162,19
2019-05,Python,135212,59684,2.265464781180886,1
2019-05,R,24133,10143,2.3792763482204475,12
2019-05,Ruby,16988,6504,2.611931119311193,17
2019-05,Rust,30192,13622,2.216414623403318,9
2019-05,Scala,19534,8512,2.2948778195488724,15
2019-05,Swift,24223,9840,2.461686991869919,13
2019-05,TypeScript,106791,43853,2.4352039769229017,3
2019-06,C,30709,12524,2.4520121366975407,10
2019-06,C#,42108,16958,2.4830758344144357,6
2019-06,C++,37045,13587,2.7265032751895193,9
2019-06,Dart,42552,17978,2.366892869062187,5
2019-06,Go,42150,16854,2.5008899964400144,7
2019-06,Haskell,8799,3478,2.5299022426682,20
2019-06,Java,76156,26642,2.85849410704902,4
2019-06,JavaScript,161329,56836,2.838500246322753,1
2019-06,Julia,19508,8421,2.3165894786842416,16
2019-06,Kotlin,26103,11366,2.29658631004751,12
2019-06,Lua,12624,5101,2.4748088610076455,18
2019-06,Objective-C,6378,2457,2.595848595848596,21
2019-06,PHP,31920,12067,2.6452307947294273,11
2019-06,Perl,9508,3911,2.431091792380465,19
2019-06,Python,130315,50062,2.6030721904838,2
2019-06,R,24420,10160,2.4035433070866143,14
2019-06,Ruby,15393,6085,2.5296631059983565,17
2019-06,Rust,31604,14670,2.154328561690525,8
2019-06,Scala,20258,8601,2.3553075223811186,15
2019-06,Swift,23467,10344,2.268658159319412,13
2019-06,TypeScript,94965,39150,2.4256704980842914,3
2019-07,C,30276,11934,2.5369532428355956,10
2019-07,C#,44216,16960,2.607075471698113,5
2019-07,C++,37432,14461,2.5884793582739785,9
2019-07,Dart,38257,16098,2.376506398310349,7
2019-07,Go,43048,16186,2.65958235512171,6
2019-07,Haskell,9336,3769,2.4770496152825685,19
2019-07,Java,73443,27647,2.6564545882012514,4
2019-07,JavaScript,163292,60061,2.7187692512612176,1
2019-07,Julia,18421,7439,2.476273692700632,16
2019-07,Kotlin,23485,9292,2.527442961687473,13
2019-07,Lua,12288,4980,2.4674698795180725,18
2019-07,Objective-C,6065,2797,2.1683947086163746,21
2019-07,PHP,29157,11732,2.485254006137061,11
2019-07,Perl,9281,3421,2.7129494299912307,20
2019-07,Python,136867,52929,2.5858603034253433,2
2019-07,R,23929,9625,2.48612987012987,12
2019-07,Ruby,15648,6514,2.4022106232729508,17
2019-07,Rust,31010,15460,2.0058214747736094,8
2019-07,Scala,18697,7512,2.48895101171459,15
2019-07,Swift,22163,8649,2.562492773731067,14
2019-07,TypeScript,96992,38338,2.5299180969273305,3
2019-08,C,32255,13533,2.3834330894849627,10
2019-08,C#,40899,16578,2.467064784654361,5
2019-08,C++,37555,14529,2.5848303393213574,8
2019-08,Dart,36942,13580,2.7203240058910163,9
2019-08,Go,44419,15992,2.777576288144072,6
2019-08,Haskell,8993,3482,2.5827110855829982,20
2019-08,Java,69445,25506,2.72269269975692,4
2019-08,JavaScript,158072,62348,2.535317893116058,1
2019-08,Julia,18220,7659,2.378900639770205,15
2019-08,Kotlin,25539,11949,2.1373336680893797,12
2019-08,Lua,12634,5256,2.4037290715372905,18
2019-08,Objective-C,6558,2538,2.5839243498817965,21
2019-08,PHP,31803,12592,2.525651207115629,11
2019-08,Perl,9463,3928,2.4091140529531567,19
2019-08,Python,132302,51229,2.582560659001737,2
2019-08,R,25997,10061,2.5839379783321736,13
2019-08,Ruby,15666,6401,2.447430089048586,17
2019-08,Rust,33349,15046,2.2164694935531037,7
2019-08,Scala,18936,7560,2.5047619047619047,16
2019-08,Swift,22972,8535,2.6915055653192734,14
2019-08,TypeScript,97021,39352,2.465465541776784,3
2019-09,C,30379,11197,2.7131374475305887,11
2019-09,C#,39107,12957,3.0182140927683876,9
2019-09,C++,37980,14936,2.5428494911622925,7
2019-09,Dart,36753,15058,2.440762385442954,6
2019-09,Go,44278,19910,2.2239075841285785,5
2019-09,Haskell,8585,3553,2.416267942583732,19
2019-09,Java,71869,27163,2.645841770054854,4
2019-09,JavaScript,169280,59810,2.8302959371342586,1
2019-09,Julia,18080,7078,2.554393896580955,16
2019-09,Kotlin,24376,9818,2.4827867182725605,13
2019-09,Lua,12125,5057,2.3976666007514336,18
2019-09,Objective-C,5573,2347,2.374520664678313,21
2019-09,PHP,27824,11389,2.4430590921064184,10
2019-09,Perl,9305,3445,2.7010159651669086,20
2019-09,Python,136884,58282,2.348649668851446,2
2019-09,R,23690,9266,2.5566587524282323,14
2019-09,Ruby,15010,5970,2.5142378559463987,17
2019-09,Rust,32241,13438,2.3992409584759637,8
2019-09,Scala,19331,7111,2.7184643510054847,15
2019-09,Swift,22742,10152,2.2401497241922774,12
2019-09,TypeScript,92724,38991,2.3780872509040547,3
2019-10,C,30736,12006,2.5600533066799933,10
2019-10,C#,41774,14640,2.853415300546448,7
2019-10,C++,35499,14224,2.4957114735658044,8
2019-10,Dart,39872,15415,2.5865715212455402,6
2019-10,Go,41972,17167,2.44492339954564,5
2019-10,Haskell,9249,4103,2.254204240799415,19
2019-10,Java,70948,27163,2.61193535323786,4
2019-10,JavaScript,172581,64344,2.6821615069004103,1
2019-10,Julia,19159,8732,2.1941136051305543,15
2019-10,Kotlin,25624,9667,2.65066721837178,12
2019-10,Lua,12095,4757,2.5425688459112887,18
2019-10,Objective-C,5075,2138,2.373713751169317,21
2019-10,PHP,28750,11240,2.557829181494662,11
2019-10,Perl,8099,3178,2.548458149779736,20
2019-10,Python,136408,50885,2.6807114080770367,2
2019-10,R,24182,8984,2.691674087266251,14
2019-10,Ruby,14416,6029,2.391109636755681,17
2019-10,Rust,31418,12992,2.4182573891625614,9
2019-10,Scala,18900,8044,2.3495773247140725,16
2019-10,Swift,24317,9269,2.623476103139497,13
2019-10,TypeScript,92309,42199,2.187468897367236,3
2019-11,C,31687,13204,2.3998030899727354,10
2019-11,C#,43713,17056,2.5629104127579736,6
2019-11,C++,37429,14623,2.559597893729057,7
2019-11,Dart,39128,14576,2.6844127332601535,8
2019-11,Go,46515,17647,2.635858786195954,5
2019-11,Haskell,9812,3779,2.59645408838317,20
2019-11,Java,76922,31771,2.4211387743539707,4
2019-11,JavaScript,161522,56057,2.8813885866171933,1
2019-11,Julia,18803,7507,2.50472891967497,15
2019-11,Kotlin,25675,10898,2.3559368691503026,11
2019-11,Lua,12656,5086,2.488399528116398,18
2019-11,Objective-C,5300,2091,2.534672405547585,21
2019-11,PHP,28828,10323,2.7925990506635667,13
2019-11,Perl,9308,3922,2.373278939316675,19
2019-11,Python,125252,41881,2.9906640242592104,3
2019-11,R,26604,10512,2.530821917808219,12
2019-11,Ruby,14642,5474,2.6748264523200587,17
2019-11,Rust,31889,14457,2.205782665836619,9
2019-11,Scala,18888,7292,2.5902358749314316,16
2019-11,Swift,23972,8841,2.711457979866531,14
2019-11,TypeScript,107418,46772,2.2966304626699734,2
2019-12,C,33548,14527,2.3093549941488263,9
2019-12,C#,43244,16949,2.551418962770665,6
2019-12,C++,40025,14969,2.673859309239094,8
2019-12,Dart,42467,16240,2.614963054187192,7
2019-12,Go,45614,19513,2.3376210731307334,5
2019-12,Haskell,9564,4513,2.119211167737647,19
2019-12,Java,78518,31054,2.528434340181619,4
2019-12,JavaScript,164575,56165,2.930205644084394,2
2019-12,Julia,20665,7888,2.6198022312373226,15
2019-12,Kotlin,24442,9551,2.5591037587687153,14
2019-12,Lua,12614,4652,2.7115219260533103,18
2019-12,Objective-C,5231,2220,2.356306306306306,21
2019-12,PHP,28660,11592,2.472394755003451,11
2019-12,Perl,8683,3572,2.4308510638297873,20
2019-12,Python,137110,57145,2.399335024936565,1
2019-12,R,27251,11153,2.4433784631937594,12
2019-12,Ruby,14796,5781,2.5594187856772184,17
2019-12,Rust,33639,14154,2.3766426451886393,10
2019-12,Scala,18282,7419,2.464213505863324,16
2019-12,Swift,23425,9592,2.442139282735613,13
2019-12,TypeScript,102748,45062,2.2801473525365052,3
2020-01,C,30220,12056,2.506635700066357,10
2020-01,C#,43393,20245,2.143393430476661,5
2020-01,C++,40698,15966,2.549041713641488,9
2020-01,Dart,40596,17217,2.357902073531974,7
2020-01,Go,45278,17847,2.5370090211239984,6
2020-01,Haskell,9312,3698,2.518117901568415,19
2020-01,Java,76904,26393,2.9138029022846967,4
2020-01,JavaScript,170028,60723,2.8000592856084188,2
2020-01,Julia,19599,8304,2.3601878612716765,15
2020-01,Kotlin,27299,10532,2.5920053171287503,13
2020-01,Lua,13550,5954,2.2757809875713804,18
2020-01,Objective-C,4622,1837,2.516058791507893,21
2020-01,PHP,28971,11562,2.50570835495589,11
2020-01,Perl,8807,3618,2.4342177998894416,20
2020-01,Python,155025,61058,2.53897933112778,1
2020-01,R,26269,10979,2.392658712086711,12
2020-01,Ruby,15800,6330,2.4960505529225907,17
2020-01,Rust,33716,16115,2.092212224635433,8
2020-01,Scala,21245,7192,2.953976640711902,16
2020-01,Swift,24247,10024,2.4188946528332003,14
2020-01,TypeScript,102641,41886,2.450484648808671,3
2020-02,C,34087,14530,2.3459738472126634,10
2020-02,C#,47653,20471,2.3278296126227347,5
2020-02,C++,38922,15486,2.513366912049593,9
2020-02,Dart,42120,16499,2.5528819928480515,8
2020-02,Go,48671,20386,2.3874717943686843,6
2020-02,Haskell,9504,3592,2.645879732739421,19
2020-02,Java,82267,30721,2.677875069170925,4
2020-02,JavaScript,181246,73625,2.4617453310696096,1
2020-02,Julia,20666,8049,2.567523916014412,15
2020-02,Kotlin,26801,11016,2.432915758896151,13
2020-02,Lua,12886,5932,2.172285906945381,17
2020-02,Objective-C,4467,1853,2.4106853750674584,21
2020-02,PHP,31489,13809,2.280324426098921,11
2020-02,Perl,8445,3414,2.4736379613356765,20
2020-02,Python,151291,59073,2.5610854366631117,2
2020-02,R,28074,11484,2.4446185997910135,12
2020-02,Ruby,14471,5509,2.626792521328735,18
2020-02,Rust,34472,16851,2.045694617530117,7
2020-02,Scala,18530,7264,2.5509361233480177,16
2020-02,Swift,24876,8905,2.7934868051656374,14
2020-02,TypeScript,100695,42486,2.3700748481852845,3
2020-03,C,31113,12396,2.5099225556631173,11
2020-03,C#,43819,18555,2.3615736998113714,8
2020-03,C++,45629,19619,2.3257556450379733,5
2020-03,Dart,44938,18746,2.3972047370105622,7
2020-03,Go,46397,19090,2.4304347826086956,6
2020-03,Haskell,9972,3931,2.536759094378021,19
2020-03,Java,78416,28084,2.7921948440393107,4
2020-03,JavaScript,178105,58595,3.039593821998464,2
2020-03,Julia,21674,8698,2.4918372039549324,15
2020-03,Kotlin,26959,10815,2.492741562644475,14
2020-03,Lua,13415,5543,2.4201695832581636,18
2020-03,Objective-C,4476,1663,2.6915213469633192,21
2020-03,PHP,31546,12431,2.537688037969592,10
2020-03,Perl,8336,3712,2.2456896551724137,20
2020-03,Python,159871,63256,2.527364993044138,1
2020-03,R,27056,10876,2.487679293858036,13
2020-03,Ruby,15202,6474,2.3481618782823603,17
2020-03,Rust,35065,18358,1.910066456040963,9
2020-03,Scala,21172,7749,2.7322235127113177,16
2020-03,Swift,27892,11477,2.4302518079637534,12
2020-03,TypeScript,110433,49329,2.2387033996229397,3
2020-04,C,34277,14965,2.290477781490144,10
2020-04,C#,45264,17229,2.627198328399791,7
2020-04,C++,41001,16827,2.436619718309859,9
2020-04,Dart,43229,17187,2.51521498807238,8
2020-04,Go,49826,21151,2.355727861566829,5
2020-04,Haskell,9991,3994,2.50150225338007,19
2020-04,Java,85554,32203,2.6567090022668696,4
2020-04,JavaScript,188569,73899,2.551712472428585,1
2020-04,Julia,19899,8344,2.3848274209012463,16
2020-04,Kotlin,29288,11741,2.4945064304573714,12
2020-04,Lua,12848,4740,2.710548523206751,18
2020-04,Objective-C,4065,1624,2.50307881773399,21
2020-04,PHP,31642,12064,2.622844827586207,11
2020-04,Perl,8680,3524,2.4631101021566404,20
2020-04,Python,154636,59952,2.5793301307712837,2
2020-04,R,28521,11125,2.563685393258427,13
2020-04,Ruby,15830,6207,2.550346383115837,17
2020-04,Rust,37526,21126,1.7762946132727444,6
2020-04,Scala,19798,8466,2.3385305929600757,15
2020-04,Swift,24371,10384,2.3469761171032357,14
2020-04,TypeScript,110015,40955,2.6862409962153584,3
2020-05,C,34254,13526,2.532456010646163,10
2020-05,C#,44513,18374,2.422608033090236,6
2020-05,C++,42209,16148,2.6138840723309387,9
2020-05,Dart,45835,16642,2.7541761807475065,8
2020-05,Go,50149,20110,2.493734460467429,5
2020-05,Haskell,10267,4342,2.364578535237218,19
2020-05,Java,85154,31810,2.6769569317824584,4
2020-05,JavaScript,170303,58063,2.9330726968981966,2
2020-05,Julia,20685,8655,2.389948006932409,16
2020-05,Kotlin,27909,11124,2.5088996763754046,13
2020-05,Lua,13237,4789,2.764042597619545,18
2020-05,Objective-C,4143,1689,2.452930728241563,21
2020-05,PHP,29346,11470,2.558500435919791,11
2020-05,Perl,9224,3917,2.3548634158794997,20
2020-05,Python,159089,66335,2.398266375216703,1
2020-05,R,27508,10727,2.5643702806003543,14
2020-05,Ruby,14800,5770,2.564991334488735,17
2020-05,Rust,37854,17735,2.1344234564420637,7
2020-05,Scala,20608,8797,2.342616801182221,15
2020-05,Swift,27104,11275,2.40390243902439,12
2020-05,TypeScript,126231,51762,2.438680885591747,3
2020-06,C,36320,14649,2.479350126288484,10
2020-06,C#,47176,21068,2.2392253654831973,5
2020-06,C++,42874,18309,2.341689879294336,9
2020-06,Dart,44388,18538,2.394433056424641,8
2020-06,Go,48268,19220,2.5113423517169613,6
2020-06,Haskell,11001,4835,2.275284384694933,19
2020-06,Java,83360,32359,2.5760993850242593,4
2020-06,JavaScript,188769,64137,2.9432153047382945,1
2020-06,Julia,21361,8548,2.4989471221338326,15
2020-06,Kotlin,31368,12727,2.4646813860297008,11
2020-06,Lua,13987,5051,2.769154622846961,18
2020-06,Objective-C,3516,1382,2.5441389290882777,21
2020-06,PHP,28802,11304,2.5479476291578202,12
2020-06,Perl,8708,3408,2.5551643192488265,20
2020-06,Python,151979,57976,2.6214123085414656,2
2020-06,R,29367,11139,2.636412604363049,13
2020-06,Ruby,15468,5824,2.6559065934065935,17
2020-06,Rust,36420,18949,1.9220011610111352,7
2020-06,Scala,20329,7488,2.7148771367521367,16
2020-06,Swift,27733,10969,2.528307047132829,14
2020-06,TypeScript,107909,45788,2.35670918144492,3
2020-07,C,32639,12674,2.575272210825312,10
2020-07,C#,47650,19938,2.3899087170227706,6
2020-07,C++,43184,16949,2.547878930910378,8
2020-07,Dart,43897,17667,2.484688968132677,7
2020-07,Go,51179,20327,2.5177842278742557,5
2020-07,Haskell,11033,4319,2.5545265107663813,19
2020-07,Java,79109,32805,2.4114921505868008,4
2020-07,JavaScript,178257,62124,2.8693741549159744,1
2020-07,Julia,23149,9786,2.36552217453505,15
2020-07,Kotlin,30313,11675,2.5964025695931476,11
2020-07,Lua,14026,5279,2.6569426027656755,18
2020-07,Objective-C,3088,1203,2.56691604322527,21
2020-07,PHP,27507,11155,2.465889735544599,12
2020-07,Perl,8483,3974,2.134625062908908,20
2020-07,Python,158666,60589,2.618726171417254,2
2020-07,R,27410,10762,2.546924363501208,13
2020-07,Ruby,14424,7073,2.0393043970026863,17
2020-07,Rust,33113,15569,2.1268546470550453,9
2020-07,Scala,21421,7799,2.746634183869727,16
2020-07,Swift,26647,10381,2.5669010692611502,14
2020-07,TypeScript,118403,47425,2.496636794939378,3
2020-08,C,33638,14367,2.3413377879863577,10
2020-08,C#,44887,17373,2.5837218672652966,8
2020-08,C++,43811,17646,2.4827722996713137,7
2020-08,Dart,47219,19379,2.4366066360493317,5
2020-08,Go,50180,18622,2.6946622274728815,6
2020-08,Haskell,9922,4222,2.350071056371388,19
2020-08,Java,79141,30361,2.606666447086723,4
2020-08,JavaScript,179668,58266,3.083582192015927,2
2020-08,Julia,21615,7428,2.909935379644588,16
2020-08,Kotlin,27692,11012,2.514711224119143,13
2020-08,Lua,14012,6742,2.0783150400474635,17
2020-08,Objective-C,2885,1049,2.7502383222116302,21
2020-08,PHP,28244,11170,2.5285586392121755,12
2020-08,Perl,8426,3255,2.5886328725038403,20
2020-08,Python,157396,60272,2.611428192195381,1
2020-08,R,27308,11296,2.4174929178470257,11
2020-08,Ruby,14660,6294,2.329202414998411,18
2020-08,Rust,33799,16607,2.0352261094719095,9
2020-08,Scala,20260,8441,2.4001895510010662,15
2020-08,Swift,26897,9610,2.7988553590010405,14
2020-08,TypeScript,116172,48569,2.3918960653915047,3
2020-09,C,34589,13695,2.525666301569916,10
2020-09,C#,49002,20635,2.3747031742185607,5
2020-09,C++,42962,17245,2.491272832705132,7
2020-09,Dart,43202,17131,2.5218609538263967,8
2020-09,Go,49024,19891,2.464632245739279,6
