month,language,push_events,unique_actors,month_total,share,share_pct
2022-03,Go,63633,24802,1211951,0.0525045979581682,5.250459795816828
2022-03,Haskell,12592,4710,1211951,0.0103898589959495,1.0389858995949508
2022-03,Java,98112,34538,1211951,0.0809537679328619,8.095376793286198
2022-03,JavaScript,236995,89082,1211951,0.1955483348749248,19.55483348749248
2022-03,Julia,25307,11186,1211951,0.0208812072435271,2.0881207243527173
2022-03,Kotlin,34634,12931,1211951,0.0285770629340625,2.857706293406252
2022-03,Lua,16901,6665,1211951,0.0139452832664026,1.3945283266402684
2022-03,PHP,25306,9950,1211951,0.0208803821276602,2.088038212766028
2022-03,Perl,5846,2334,1211951,0.0048236273578717,0.4823627357871729
2022-03,Python,195315,79400,1211951,0.1611575055427158,16.11575055427158
2022-03,R,32860,13140,1211951,0.0271133073861897,2.7113307386189707
2022-03,Ruby,10143,3789,1211951,0.0083691502379221,0.836915023792216
2022-03,Rust,45405,24736,1211951,0.0374643859363951,3.746438593639512
2022-03,Scala,22146,9622,1211951,0.0182730159882701,1.8273015988270156
2022-03,Swift,32578,13279,1211951,0.0268806247117251,2.6880624711725143
2022-03,TypeScript,151586,69324,1211951,0.1250760137992377,12.507601379923775
2022-04,C,37424,15518,1226484,0.03051323947153,3.051323947153
2022-04,C#,54124,20402,1226484,0.0441293975298495,4.412939752984955
2022-04,C++,54621,23152,1226484,0.0445346209163755,4.453462091637559
2022-04,Dart,55876,21415,1226484,0.0455578711177642,4.555787111776428
2022-04,Go,65141,26176,1226484,0.053111985154311,5.311198515431102
2022-04,Haskell,12145,5374,1226484,0.0099022897975024,0.9902289797502456
2022-04,Java,97492,36826,1226484,0.0794890108635742,7.948901086357425
2022-04,JavaScript,218182,69415,1226484,0.1778922513461243,17.789225134612437
2022-04,Julia,27732,11115,1226484,0.0226109757648693,2.261097576486933
2022-04,Kotlin,34623,13853,1226484,0.0282294754762393,2.82294754762394
2022-04,Lua,16076,6715,1226484,0.0131073866434458,1.3107386643445815
2022-04,PHP,28044,11690,1226484,0.0228653614723062,2.28653614723062
2022-04,Perl,6166,2288,1226484,0.0050273790771016,0.5027379077101699
2022-04,Python,207449,91231,1226484,0.1691412199425349,16.91412199425349
2022-04,R,34891,13046,1226484,0.0284479862762172,2.844798627621722
2022-04,Ruby,10607,4162,1226484,0.0086482987140476,0.8648298714047635
2022-04,Rust,47425,21829,1226484,0.0386674428692098,3.866744286920988
2022-04,Scala,23289,9345,1226484,0.0189884254503116,1.898842545031162
2022-04,Swift,33794,14689,1226484,0.0275535596061587,2.755355960615874
2022-04,TypeScript,161383,72141,1226484,0.131581822510526,13.158182251052605
2022-05,C,37072,14284,1231454,0.0301042507474903,3.0104250747490364
2022-05,C#,52923,20832,1231454,0.0429760267131374,4.297602671313748
2022-05,C++,51170,21859,1231454,0.0415525062243494,4.155250622434943
2022-05,Dart,56444,20808,1231454,0.0458352484136638,4.583524841366385
2022-05,Go,66989,25442,1231454,0.0543982966477026,5.439829664770263
2022-05,Haskell,13289,5549,1231454,0.0107913084857412,1.0791308485741244
2022-05,Java,91018,34075,1231454,0.0739110027658361,7.391100276583616
2022-05,JavaScript,230412,83621,1231454,0.187105649094485,18.710564909448504
2022-05,Julia,28163,11973,1231454,0.0228697133632275,2.286971336322753
2022-05,Kotlin,37265,15398,1231454,0.0302609760494504,3.0260976049450488
2022-05,Lua,17071,6126,1231454,0.0138624747656022,1.3862474765602288
2022-05,PHP,26862,11344,1231454,0.0218132386593409,2.181323865934091
2022-05,Perl,5954,2489,1231454,0.0048349349630599,0.4834934963059927
2022-05,Python,202142,83245,1231454,0.1641490465742122,16.41490465742123
2022-05,R,33652,12847,1231454,0.0273270459148291,2.732704591482914
2022-05,Ruby,10160,4319,1231454,0.0082504096783152,0.8250409678315227
2022-05,Rust,50017,22728,1231454,0.0406162146535721,4.061621465357212
2022-05,Scala,23233,8863,1231454,0.0188663157535726,1.8866315753572604
2022-05,Swift,32518,12994,1231454,0.0264061832597888,2.640618325978884
2022-05,TypeScript,165100,70494,1231454,0.1340691572726224,13.406915727262245
2022-06,C,41772,15932,1227935,0.0340180872766066,3.4018087276606663
2022-06,C#,58145,23834,1227935,0.0473518549434619,4.735185494346199
2022-06,C++,54660,21766,1227935,0.0445137568356631,4.4513756835663125
2022-06,Dart,58764,23733,1227935,0.0478559532874297,4.785595328742971
2022-06,Go,67330,28628,1227935,0.0548318925676033,5.483189256760333
2022-06,Haskell,12971,5260,1227935,0.0105632627134172,1.056326271341724
2022-06,Java,95277,38004,1227935,0.0775912405786951,7.759124057869513
2022-06,JavaScript,234468,83683,1227935,0.1909449604417172,19.09449604417172
2022-06,Julia,29079,11657,1227935,0.0236812209115303,2.368122091153033
2022-06,Kotlin,34214,14381,1227935,0.0278630383530072,2.786303835300729
2022-06,Lua,16171,6385,1227935,0.0131692638453989,1.3169263845398982
2022-06,PHP,25924,9552,1227935,0.021111866670467,2.1111866670467085
2022-06,Perl,5788,2419,1227935,0.0047136045474719,0.4713604547471975
2022-06,Python,189795,83652,1227935,0.1545643702638983,15.456437026389832
2022-06,R,34596,13470,1227935,0.0281741297381376,2.8174129738137608
2022-06,Ruby,9538,3665,1227935,0.007767512124013,0.776751212401308
2022-06,Rust,48770,22208,1227935,0.0397170860021092,3.971708600210924
2022-06,Scala,23914,10449,1227935,0.019474972209441,1.9474972209441053
2022-06,Swift,32295,12291,1227935,0.0263002520491719,2.6300252049171986
2022-06,TypeScript,154464,66041,1227935,0.1257916746407586,12.579167464075866
2022-07,C,40117,17453,1219319,0.0329011522005316,3.2901152200531607
2022-07,C#,51835,20432,1219319,0.042511434661479,4.251143466147908
2022-07,C++,50044,19441,1219319,0.041042581965835,4.104258196583502
2022-07,Dart,58381,22660,1219319,0.0478800051504159,4.788000515041593
2022-07,Go,60402,22014,1219319,0.049537487728806,4.9537487728806
2022-07,Haskell,11984,4737,1219319,0.0098284370209928,0.9828437020992866
2022-07,Java,92731,36025,1219319,0.0760514680735722,7.605146807357221
2022-07,JavaScript,237310,82282,1219319,0.1946250324976483,19.46250324976483
2022-07,Julia,28570,10864,1219319,0.0234311119567561,2.3431111956756188
2022-07,Kotlin,37007,16080,1219319,0.0303505481338353,3.035054813383536
2022-07,Lua,16656,6712,1219319,0.0136600840305121,1.3660084030512114
2022-07,PHP,23107,9575,1219319,0.0189507421765756,1.8950742176575612
2022-07,Perl,5288,2159,1219319,0.0043368470433086,0.4336847043308601
2022-07,Python,200261,83266,1219319,0.1642400389069636,16.424003890696365
2022-07,R,37255,16071,1219319,0.030553940355231,3.055394035523108
2022-07,Ruby,9221,3209,1219319,0.0075624180382656,0.7562418038265623
2022-07,Rust,48968,22595,1219319,0.0401601221665536,4.016012216655362
2022-07,Scala,24516,9076,1219319,0.0201063052408762,2.010630524087626
2022-07,Swift,31195,13085,1219319,0.0255839530098358,2.558395300983582
2022-07,TypeScript,154471,63709,1219319,0.1266862896420051,12.66862896420051
2022-08,C,40558,14729,1210429,0.0335071284643709,3.35071284643709
2022-08,C#,54972,22976,1210429,0.0454153031693721,4.541530316937218
2022-08,C++,50562,19880,1210429,0.0417719667985482,4.177196679854829
2022-08,Dart,58777,23819,1210429,0.0485588167500943,4.855881675009439
2022-08,Go,64536,23890,1210429,0.0533166340198392,5.331663401983925
2022-08,Haskell,12499,4737,1210429,0.0103260909974893,1.032609099748932
2022-08,Java,95381,36019,1210429,0.0787993347813048,7.879933478130481
2022-08,JavaScript,219737,76858,1210429,0.1815364635183063,18.15364635183063
2022-08,Julia,28025,11695,1210429,0.0231529482522312,2.315294825223124
2022-08,Kotlin,34539,13888,1210429,0.0285345113178881,2.853451131788812
2022-08,Lua,15766,6133,1210429,0.0130251340640384,1.3025134064038453
2022-08,PHP,23900,9754,1210429,0.0197450655924469,1.974506559244697
2022-08,Perl,5323,2220,1210429,0.0043976143995228,0.4397614399522813
2022-08,Python,204237,79495,1210429,0.1687310862512382,16.87310862512382
2022-08,R,35912,14169,1210429,0.0296688198977387,2.966881989773874
2022-08,Ruby,8983,3461,1210429,0.007421335741295,0.7421335741295029
2022-08,Rust,51253,23763,1210429,0.0423428387786479,4.23428387786479
2022-08,Scala,22287,8860,1210429,0.0184124802032998,1.8412480203299824
2022-08,Swift,32037,13863,1210429,0.0264674755809717,2.6467475580971707
2022-08,TypeScript,151145,63726,1210429,0.1248689514213555,12.486895142135555
2022-09,C,42092,18953,1206237,0.0348952983534744,3.489529835347448
2022-09,C#,52894,20705,1206237,0.0438504207713741,4.385042077137412
2022-09,C++,50478,19506,1206237,0.0418474976310625,4.184749763106256
2022-09,Dart,58263,24551,1206237,0.0483014531970085,4.830145319700855
2022-09,Go,63163,24258,1206237,0.0523636731421768,5.236367314217687
2022-09,Haskell,13006,5690,1206237,0.0107822923687467,1.078229236874677
2022-09,Java,87503,32810,1206237,0.0725421289514415,7.254212895144155
2022-09,JavaScript,245730,87801,1206237,0.2037161851277982,20.371618512779825
2022-09,Julia,24555,9384,1206237,0.0203566960721649,2.0356696072164926
2022-09,Kotlin,34677,15749,1206237,0.0287480818446126,2.8748081844612625
2022-09,Lua,14858,5806,1206237,0.0123176457031246,1.2317645703124678
2022-09,PHP,24228,9936,1206237,0.0200856050676608,2.008560506766083
2022-09,Perl,5036,1944,1206237,0.0041749672742587,0.4174967274258707
2022-09,Python,201057,93623,1206237,0.1666811745950422,16.668117459504227
2022-09,R,35203,14043,1206237,0.0291841487203592,2.9184148720359264
2022-09,Ruby,8522,3084,1206237,0.0070649466066784,0.7064946606678456
2022-09,Rust,44350,19542,1206237,0.0367672356261663,3.6767235626166337
2022-09,Scala,18721,8279,1206237,0.0155201672639788,1.5520167263978804
2022-09,Swift,33797,14870,1206237,0.0280185403034395,2.801854030343954
2022-09,TypeScript,148104,57569,1206237,0.1227818413794304,12.27818413794304
2022-10,C,39345,16104,1210535,0.0325021581366916,3.2502158136691626
2022-10,C#,54702,20819,1210535,0.0451882845188284,4.518828451882846
2022-10,C++,52089,21521,1210535,0.0430297347866852,4.302973478668522
2022-10,Dart,58527,22596,1210535,0.048348044459681,4.834804445968105
2022-10,Go,64045,27037,1210535,0.0529063595848116,5.290635958481167
2022-10,Haskell,12581,5114,1210535,0.0103929254420566,1.039292544205661
2022-10,Java,84062,31632,1210535,0.0694420235680917,6.944202356809178
2022-10,JavaScript,234343,86035,1210535,0.1935863068808419,19.358630688084197
2022-10,Julia,27932,10285,1210535,0.0230740953380117,2.30740953380117
2022-10,Kotlin,36216,13266,1210535,0.0299173505929196,2.991735059291966
2022-10,Lua,16766,6850,1210535,0.0138500745538129,1.3850074553812983
2022-10,PHP,24273,8717,1210535,0.0200514648481869,2.005146484818696
2022-10,Perl,4728,1819,1210535,0.0039057111112028,0.3905711111202898
2022-10,Python,198971,88308,1210535,0.1643661686774855,16.43661686774856
2022-10,R,36057,13009,1210535,0.0297860037091038,2.9786003709103825
2022-10,Ruby,8262,3514,1210535,0.0068250814722416,0.6825081472241612
2022-10,Rust,50793,27606,1210535,0.0419591337714316,4.195913377143164
2022-10,Scala,22303,9428,1210535,0.018424085218519,1.8424085218519084
2022-10,Swift,33453,12364,1210535,0.0276348887062331,2.7634888706233194
2022-10,TypeScript,151087,62054,1210535,0.1248101046231624,12.481010462316249
2022-11,C,39251,13184,1224875,0.0320449025410756,3.2044902541075624
2022-11,C#,50159,19881,1224875,0.0409503010511276,4.095030105112767
2022-11,C++,50442,19255,1224875,0.0411813450352076,4.118134503520767
2022-11,Dart,58575,25470,1224875,0.0478212062455352,4.782120624553525
2022-11,Go,64035,25383,1224875,0.0522788039595877,5.227880395958771
2022-11,Haskell,13693,5463,1224875,0.0111790999081538,1.117909990815389
2022-11,Java,87858,31885,1224875,0.071728135524033,7.172813552403307
2022-11,JavaScript,257538,92016,1224875,0.2102565567915093,21.025655679150933
2022-11,Julia,26254,10717,1224875,0.0214340238799877,2.143402387998776
2022-11,Kotlin,37343,15440,1224875,0.0304871925706704,3.0487192570670474
2022-11,Lua,16467,6086,1224875,0.0134438207980406,1.3443820798040618
2022-11,PHP,24118,9637,1224875,0.0196901724665782,1.9690172466578224
2022-11,Perl,4476,2015,1224875,0.0036542504337177,0.3654250433717726
2022-11,Python,200037,82299,1224875,0.1633121747117052,16.33121747117053
2022-11,R,36073,14401,1224875,0.0294503520767425,2.9450352076742523
2022-11,Ruby,7392,2922,1224875,0.0060349015205633,0.6034901520563323
2022-11,Rust,48534,26328,1224875,0.0396236350648025,3.9623635064802527
2022-11,Scala,21799,10016,1224875,0.0177969180528625,1.7796918052862536
2022-11,Swift,33015,12355,1224875,0.026953770792938,2.695377079293805
2022-11,TypeScript,147816,59823,1224875,0.1206784365751607,12.067843657516072
2022-12,C,40301,16463,1248122,0.0322893114615398,3.2289311461539816
2022-12,C#,57178,22119,1248122,0.0458112267871249,4.581122678712498
2022-12,C++,54830,22744,1248122,0.04393000043265,4.393000043265002
2022-12,Dart,59478,22188,1248122,0.0476539953626328,4.765399536263281
2022-12,Go,67055,26610,1248122,0.0537247160133384,5.372471601333844
2022-12,Haskell,12194,4232,1248122,0.0097698782651054,0.9769878265105494
2022-12,Java,85083,40735,1248122,0.068168816830406,6.8168816830406005
2022-12,JavaScript,244601,88247,1248122,0.1959752331903451,19.59752331903452
2022-12,Julia,28841,11320,1248122,0.0231075167331398,2.310751673313987
2022-12,Kotlin,34673,13957,1248122,0.0277801368776449,2.7780136877644974
2022-12,Lua,17337,6501,1248122,0.0138904690406867,1.3890469040686728
2022-12,PHP,23652,8480,1248122,0.0189500705860484,1.895007058604848
2022-12,Perl,4274,1697,1248122,0.0034243447355306,0.3424344735530661
2022-12,Python,209748,82310,1248122,0.1680508796415735,16.80508796415735
2022-12,R,36182,14520,1248122,0.0289891533039238,2.8989153303923816
2022-12,Ruby,7791,3210,1248122,0.0062421782486006,0.6242178248600697
2022-12,Rust,45861,19533,1248122,0.0367440041918979,3.6744004191897903
2022-12,Scala,23369,9030,1248122,0.0187233299308881,1.8723329930888168
2022-12,Swift,32175,12755,1248122,0.0257787299638977,2.577872996389776
2022-12,TypeScript,163499,59202,1248122,0.1309960084030247,13.09960084030247
2023-01,C,40151,16432,1276722,0.0314485064093827,3.144850640938278
2023-01,C#,53459,20520,1276722,0.0418720755183978,4.18720755183979
2023-01,C++,51383,19261,1276722,0.0402460363336732,4.024603633367327
2023-01,Dart,64302,25020,1276722,0.0503649189095198,5.036491890951985
2023-01,Go,72190,30643,1276722,0.0565432412067779,5.654324120677798
2023-01,Haskell,13104,5374,1276722,0.0102637849116722,1.0263784911672236
2023-01,Java,91372,36122,1276722,0.0715676552922249,7.156765529222493
2023-01,JavaScript,245388,91437,1276722,0.1922015912626241,19.220159126262413
2023-01,Julia,32009,12597,1276722,0.0250712371213153,2.507123712131537
2023-01,Kotlin,36720,15636,1276722,0.0287611555217189,2.87611555217189
2023-01,Lua,16244,6210,1276722,0.0127232083413617,1.2723208341361707
2023-01,PHP,22720,9260,1276722,0.0177955733511289,1.7795573351128906
2023-01,Perl,4347,1767,1276722,0.0034048132639681,0.3404813263968194
2023-01,Python,222326,86793,1276722,0.1741381444041851,17.41381444041851
2023-01,R,35906,13639,1276722,0.028123585244086,2.8123585244086025
2023-01,Ruby,7511,3031,1276722,0.0058830348345215,0.5883034834521532
2023-01,Rust,48789,24205,1276722,0.0382142706086368,3.821427060863681
2023-01,Scala,23522,9096,1276722,0.0184237445583298,1.8423744558329849
2023-01,Swift,35746,12840,1276722,0.0279982643049935,2.799826430499357
2023-01,TypeScript,159533,72816,1276722,0.1249551586014809,12.4955158601481
2023-02,C,42588,16105,1305619,0.03261901059957,3.261901059957001
2023-02,C#,59210,23021,1305619,0.0453501366018723,4.5350136601872375
2023-02,C++,55586,20467,1305619,0.042574441701599,4.257444170159901
2023-02,Dart,64507,24836,1305619,0.0494072160408204,4.940721604082048
2023-02,Go,72335,26623,1305619,0.0554028395726471,5.540283957264715
2023-02,Haskell,13847,5291,1305619,0.0106056973741956,1.0605697374195688
2023-02,Java,95519,37340,1305619,0.0731599341002237,7.315993410022373
2023-02,JavaScript,254406,98378,1305619,0.1948547011034612,19.485470110346125
2023-02,Julia,29333,11748,1305619,0.0224667379993704,2.2466737999370414
2023-02,Kotlin,38439,14497,1305619,0.0294412075804656,2.9441207580465667
2023-02,Lua,16138,6563,1305619,0.0123604206127515,1.23604206127515
2023-02,PHP,21876,8381,1305619,0.0167552708715176,1.675527087151765
2023-02,Perl,4238,1586,1305619,0.003245969919249,0.324596991924903
2023-02,Python,223487,92631,1305619,0.1711732136251081,17.11732136251081
2023-02,R,36597,15417,1305619,0.0280303825235386,2.8030382523538644
2023-02,Ruby,8035,3107,1305619,0.00615416901868,0.6154169018680028
2023-02,Rust,51765,24714,1305619,0.0396478605167357,3.9647860516735736
2023-02,Scala,24445,10713,1305619,0.0187229199329973,1.87229199329973
2023-02,Swift,33476,12580,1305619,0.0256399454971166,2.563994549711669
2023-02,TypeScript,159792,66627,1305619,0.1223879248080795,12.238792480807954
2023-03,C,40848,14608,1329608,0.0307218368120528,3.072183681205288
2023-03,C#,59265,22642,1329608,0.0445732877660182,4.457328776601825
2023-03,C++,54308,19870,1329608,0.0408451212688251,4.08451212688251
2023-03,Dart,64059,23920,1329608,0.0481788617397007,4.817886173970072
2023-03,Go,72505,27520,1329608,0.0545311099211196,5.45311099211196
2023-03,Haskell,12865,4676,1329608,0.0096757841408896,0.9675784140889644
2023-03,Java,100684,38838,1329608,0.0757245744610441,7.572457446104416
2023-03,JavaScript,258803,87144,1329608,0.1946460911787534,19.464609117875344
2023-03,Julia,31513,12285,1329608,0.0237009705116094,2.370097051160944
2023-03,Kotlin,39251,14242,1329608,0.0295207309221966,2.9520730922196616
2023-03,Lua,16924,6543,1329608,0.0127285636067171,1.2728563606717167
2023-03,PHP,21495,8412,1329608,0.016166418974615,1.6166418974615075
2023-03,Perl,4175,1625,1329608,0.0031400232248903,0.3140023224890343
2023-03,Python,230521,94256,1329608,0.173375160197592,17.337516019759207
2023-03,R,35489,14382,1329608,0.0266913255636247,2.669132556362477
2023-03,Ruby,6974,2829,1329608,0.0052451549629665,0.5245154962966528
2023-03,Rust,56654,25470,1329608,0.0426095510857335,4.260955108573354
2023-03,Scala,23907,9548,1329608,0.0179804874820247,1.7980487482024778
2023-03,Swift,38216,13649,1329608,0.0287423060029723,2.8742306002972304
2023-03,TypeScript,161152,67398,1329608,0.1212026401766535,12.120264017665356
2023-04,C,41065,15863,1344725,0.0305378423097659,3.0537842309765937
2023-04,C#,63892,27113,1344725,0.0475130602911375,4.75130602911376
2023-04,C++,56833,22874,1344725,0.0422636598561044,4.226365985610441
2023-04,Dart,65359,28889,1344725,0.048603989663314,4.860398966331406
2023-04,Go,72772,28811,1344725,0.0541166409488928,5.411664094889289
2023-04,Haskell,13856,5461,1344725,0.0103039654948037,1.030396549480377
2023-04,Java,97933,40479,1344725,0.0728275297923367,7.282752979233672
2023-04,JavaScript,252648,82669,1344725,0.1878807934707839,18.7880793470784
2023-04,Julia,30508,11771,1344725,0.0226871665210359,2.26871665210359
2023-04,Kotlin,40540,16457,1344725,0.0301474279127702,3.014742791277027
2023-04,Lua,17880,6838,1344725,0.0132963988919667,1.329639889196676
2023-04,PHP,23311,8848,1344725,0.0173351428730781,1.733514287307814
2023-04,Perl,3852,1731,1344725,0.0028645262042425,0.2864526204242503
2023-04,Python,224228,77144,1344725,0.1667463607800851,16.674636078008515
2023-04,R,38900,16682,1344725,0.0289278477012028,2.8927847701202847
2023-04,Ruby,7080,2744,1344725,0.005265017010913,0.5265017010913012
2023-04,Rust,57715,28912,1344725,0.0429195560430571,4.291955604305713
2023-04,Scala,24986,10742,1344725,0.0185807507111119,1.8580750711111935
2023-04,Swift,36604,14659,1344725,0.0272204354050084,2.722043540500846
2023-04,TypeScript,174763,79039,1344725,0.1299618881183885,12.996188811838852
2023-05,C,44818,16423,1349361,0.0332142399254165,3.321423992541655
2023-05,C#,55965,23511,1349361,0.0414751871441371,4.147518714413712
2023-05,C++,60106,24165,1349361,0.0445440471452784,4.45440471452784
2023-05,Dart,66298,26513,1349361,0.0491328858622711,4.91328858622711
2023-05,Go,81471,31754,1349361,0.0603774675568658,6.037746755686581
2023-05,Haskell,14523,6342,1349361,0.0107628722039543,1.0762872203954317
2023-05,Java,88993,30834,1349361,0.0659519580008611,6.595195800086115
2023-05,JavaScript,241552,79477,1349361,0.1790121398202556,17.901213982025567
2023-05,Julia,30866,12928,1349361,0.0228745309817017,2.287453098170171
2023-05,Kotlin,37955,15228,1349361,0.0281281287957781,2.812812879577815
2023-05,Lua,17027,7044,1349361,0.0126185653802058,1.2618565380205888
2023-05,PHP,22376,8885,1349361,0.0165826639424142,1.6582663942414224
2023-05,Perl,3527,1294,1349361,0.0026138298053671,0.2613829805367133
2023-05,Python,236594,95021,1349361,0.1753378080439556,17.533780804395562
2023-05,R,37527,15537,1349361,0.0278109416234795,2.781094162347956
2023-05,Ruby,5883,2328,1349361,0.0043598414360575,0.4359841436057511
2023-05,Rust,56652,27367,1349361,0.0419843170211678,4.19843170211678
2023-05,Scala,24784,10154,1349361,0.0183672123323558,1.836721233235584
2023-05,Swift,37030,13736,1349361,0.0274426191360206,2.744261913602068
2023-05,TypeScript,185414,71776,1349361,0.1374087438424558,13.74087438424558
2023-06,C,42005,18636,1344704,0.0312373578125743,3.1237357812574365
2023-06,C#,59633,26077,1344704,0.0443465625148731,4.434656251487317
2023-06,C++,56907,23023,1344704,0.0423193505782685,4.231935057826853
2023-06,Dart,63205,23815,1344704,0.047002909190424,4.700290919042407
2023-06,Go,65986,25323,1344704,0.049071022321641,4.907102232164105
2023-06,Haskell,13993,5629,1344704,0.0104060075674646,1.040600756746466
2023-06,Java,89578,33402,1344704,0.0666154038360858,6.661540383608585
2023-06,JavaScript,256624,88766,1344704,0.1908405121127028,19.084051211270285
2023-06,Julia,31471,14025,1344704,0.0234036635571843,2.3403663557184333
2023-06,Kotlin,40345,17024,1344704,0.0300028853933653,3.000288539336538
2023-06,Lua,17116,6914,1344704,0.012728451763362,1.272845176336205
2023-06,PHP,22958,8962,1344704,0.017072902289277,1.7072902289277043
2023-06,Perl,3652,1473,1344704,0.0027158393222597,0.2715839322259769
2023-06,Python,236628,115308,1344704,0.1759703250678216,17.597032506782163
2023-06,R,41593,15638,1344704,0.0309309706820237,3.09309706820237
2023-06,Ruby,6321,2417,1344704,0.0047006627480843,0.4700662748084337
2023-06,Rust,55954,26555,1344704,0.0416106444243491,4.161064442434915
2023-06,Scala,24770,10895,1344704,0.0184204107372328,1.842041073723288
2023-06,Swift,35223,14968,1344704,0.0261938686878301,2.6193868687830184
2023-06,TypeScript,180742,80348,1344704,0.134410249393175,13.4410249393175
2023-07,C,42545,17437,1334483,0.0318812603832345,3.1881260383234555
2023-07,C#,57403,21871,1334483,0.0430151601781364,4.301516017813641
2023-07,C++,58851,23766,1334483,0.0441002245813547,4.410022458135473
2023-07,Dart,65225,27847,1334483,0.0488766061463503,4.887660614635031
2023-07,Go,75676,32612,1334483,0.0567081034378107,5.670810343781075
2023-07,Haskell,13646,5759,1334483,0.0102256829049152,1.0225682904915236
2023-07,Java,98553,36079,1334483,0.0738510719132428,7.38510719132428
2023-07,JavaScript,264106,90556,1334483,0.1979088530914219,19.79088530914219
2023-07,Julia,29561,11715,1334483,0.0221516497400116,2.2151649740011674
2023-07,Kotlin,39718,15295,1334483,0.029762836993802,2.9762836993802093
2023-07,Lua,19418,8017,1334483,0.014550953440396,1.455095344039602
2023-07,PHP,20130,8422,1334483,0.0150844933955696,1.508449339556967
2023-07,Perl,3099,1203,1334483,0.0023222476419707,0.232224764197071
2023-07,Python,213687,85782,1334483,0.1601271803387529,16.01271803387529
2023-07,R,37235,13970,1334483,0.0279021913355209,2.7902191335520947
2023-07,Ruby,5971,2133,1334483,0.0044743919555363,0.4474391955536339
2023-07,Rust,55604,26661,1334483,0.0416670725666793,4.166707256667938
2023-07,Scala,24579,9971,1334483,0.0184183687615353,1.8418368761535369
2023-07,Swift,35279,14581,1334483,0.0264364551665326,2.6436455166532657
2023-07,TypeScript,174197,75086,1334483,0.1305351960272255,13.053519602722552
2023-08,C,38741,15814,1323980,0.0292610160274324,2.926101602743244
2023-08,C#,54989,22939,1323980,0.0415331047296786,4.15331047296787
2023-08,C++,53348,21062,1323980,0.0402936600250759,4.029366002507591
2023-08,Dart,62360,23534,1323980,0.0471004093717427,4.710040937174278
2023-08,Go,72002,29726,1323980,0.0543829967220048,5.438299672200486
2023-08,Haskell,13608,5632,1323980,0.0102781008776567,1.0278100877656762
2023-08,Java,96274,35568,1323980,0.0727155999335337,7.2715599933533746
2023-08,JavaScript,272744,105139,1323980,0.2060031118294838,20.60031118294838
2023-08,Julia,29364,10633,1323980,0.0221785827580477,2.2178582758047702
2023-08,Kotlin,35460,13387,1323980,0.0267828819166452,2.6782881916645267
2023-08,Lua,15992,6680,1323980,0.0120787323071345,1.2078732307134548
2023-08,PHP,20147,8734,1323980,0.0152169972356077,1.5216997235607788
2023-08,Perl,2877,1129,1323980,0.0021729935497515,0.2172993549751506
2023-08,Python,222770,85137,1323980,0.1682578286681067,16.825782866810677
2023-08,R,35628,14534,1323980,0.0269097720509373,2.6909772050937324
2023-08,Ruby,5219,2031,1323980,0.0039419024456562,0.3941902445656279
2023-08,Rust,53898,23927,1323980,0.0407090741551987,4.070907415519872
2023-08,Scala,25462,10211,1323980,0.0192314083294309,1.923140832943096
2023-08,Swift,38572,16250,1323980,0.0291333705947219,2.9133370594721977
2023-08,TypeScript,174525,65321,1323980,0.1318184564721521,13.181845647215216
2023-09,C,40784,17891,1318641,0.0309288123151032,3.09288123151032
2023-09,C#,55796,22509,1318641,0.0423132603946032,4.231326039460323
2023-09,C++,54490,21575,1318641,0.0413228467793736,4.132284677937361
2023-09,Dart,63194,23257,1318641,0.0479235819301841,4.792358193018418
2023-09,Go,67941,26026,1318641,0.0515235003310226,5.152350033102262
2023-09,Haskell,13234,5307,1318641,0.0100360901867907,1.0036090186790794
2023-09,Java,102422,36672,1318641,0.0776723915000367,7.767239150003678
2023-09,JavaScript,258907,88750,1318641,0.1963438115453713,19.63438115453713
2023-09,Julia,30365,11488,1318641,0.0230274957323486,2.3027495732348684
2023-09,Kotlin,37197,17005,1318641,0.0282085874775621,2.8208587477562124
2023-09,Lua,18071,6467,1318641,0.0137042606744367,1.3704260674436788
2023-09,PHP,20286,7702,1318641,0.0153840203664227,1.5384020366422704
2023-09,Perl,2636,1083,1318641,0.0019990277869412,0.1999027786941252
2023-09,Python,215986,83921,1318641,0.1637943913468487,16.379439134684876
2023-09,R,40892,16015,1318641,0.0310107148192722,3.1010714819272267
2023-09,Ruby,4864,1947,1318641,0.0036886461136882,0.3688646113688259
2023-09,Rust,56839,29280,1318641,0.0431042262450507,4.310422624505077
2023-09,Scala,22913,8328,1318641,0.0173762229446832,1.73762229446832
2023-09,Swift,33882,13664,1318641,0.0256946356134838,2.569463561348388
2023-09,TypeScript,177942,75132,1318641,0.1349434758967755,13.494347589677554
2023-10,C,41003,14874,1322586,0.0310021427718121,3.100214277181219
2023-10,C#,57358,25802,1322586,0.0433680683146502,4.336806831465024
2023-10,C++,54491,22214,1322586,0.0412003453839674,4.120034538396747
2023-10,Dart,68595,27378,1322586,0.0518643022079471,5.186430220794716
2023-10,Go,77047,30373,1322586,0.0582548129195379,5.8254812919537935
2023-10,Haskell,14578,5498,1322586,0.0110223456168445,1.1022345616844575
2023-10,Java,87026,29880,1322586,0.0657998799321934,6.579987993219344
2023-10,JavaScript,258937,107892,1322586,0.1957808414726906,19.578084147269063
2023-10,Julia,32198,14107,1322586,0.024344730701822,2.434473070182204
