month,language,push_events,unique_actors,events_per_actor,actor_rank
2023-09,Rust,64734,31324,2.0665943046865025,6
2023-09,Swift,38593,15420,2.5027885862516213,10
2023-09,TypeScript,194849,82755,2.3545284272853606,3
2023-10,C#,75758,28582,2.650549296760199,6
2023-10,C++,74998,28174,2.661957833463477,7
2023-10,Go,87351,35432,2.4653138405960715,5
2023-10,Java,134387,47720,2.8161567476948868,4
2023-10,JavaScript,304094,110270,2.7577219552008705,1
2023-10,Kotlin,43901,16915,2.595388708247118,10
2023-10,PHP,28956,11754,2.4635017866258293,11
2023-10,Python,270572,106683,2.5362241406784585,2
2023-10,Ruby,8058,3112,2.589331619537275,12
2023-10,Rust,58029,25248,2.298360266159696,8
2023-10,Swift,39318,16936,2.321563533301842,9
2023-10,TypeScript,197170,82369,2.393740363486263,3
2023-11,C#,75212,31457,2.3909463712369265,6
2023-11,C++,69613,27777,2.5061381718688125,7
2023-11,Go,87827,35801,2.453199631295216,5
2023-11,Java,129143,49634,2.6019059515654592,4
2023-11,JavaScript,312946,109155,2.8669873116210893,2
2023-11,Kotlin,47177,18445,2.557712117104906,9
2023-11,PHP,27883,11805,2.361965268953833,11
2023-11,Python,284038,114026,2.4909932822338763,1
2023-11,Ruby,7016,3101,2.2624959690422446,12
2023-11,Rust,61847,26484,2.3352590243165685,8
2023-11,Swift,40834,17742,2.301544358020516,10
2023-11,TypeScript,193976,77636,2.4985316090473493,3
2023-12,C#,80685,32798,2.460058540154888,6
2023-12,C++,76989,32043,2.402677651905252,7
2023-12,Go,91755,33477,2.7408369925620577,5
2023-12,Java,144313,56002,2.5769258240777115,4
2023-12,JavaScript,302309,106953,2.8265593297990708,2
2023-12,Kotlin,50170,21003,2.388706375279722,9
2023-12,PHP,30364,12726,2.385981455288386,11
2023-12,Python,277543,108720,2.5528237674760854,1
2023-12,Ruby,6717,2527,2.6580925999208547,12
2023-12,Rust,61040,27932,2.185307174566805,8
2023-12,Swift,41873,18030,2.32240709927898,10
2023-12,TypeScript,198386,80622,2.460693111061497,3
2024-01,C#,77408,30077,2.57366093692855,8
2024-01,C++,79080,30095,2.627679016447915,7
2024-01,Go,94128,36080,2.608869179600887,5
2024-01,Java,143639,53050,2.7076154571159283,4
2024-01,JavaScript,339334,112840,3.0072137539879478,1
2024-01,Kotlin,46980,19503,2.408860175357637,10
2024-01,PHP,30061,11767,2.554686836066967,11
2024-01,Python,265873,96628,2.751510949207269,2
2024-01,Ruby,6349,2425,2.618144329896907,12
2024-01,Rust,63465,30378,2.0891763776417145,6
2024-01,Swift,43997,19860,2.2153575025176235,9
2024-01,TypeScript,202279,91057,2.221454693214141,3
2024-02,C#,81370,29373,2.770231164675041,8
2024-02,C++,86124,33547,2.567263838793335,7
2024-02,Go,93553,38286,2.443530272162148,5
2024-02,Java,143776,55457,2.5925672142380582,4
2024-02,JavaScript,333674,124502,2.680069396475558,1
2024-02,Kotlin,48107,21536,2.233794576523031,9
2024-02,PHP,29307,12031,2.435957110797108,11
2024-02,Python,290043,119954,2.417951881554596,2
2024-02,Ruby,5964,2075,2.87421686746988,12
2024-02,Rust,69644,34574,2.0143460403771623,6
2024-02,Swift,45470,16782,2.7094506018353,10
2024-02,TypeScript,196315,75444,2.602128731244367,3
2024-03,C#,79457,29662,2.67874721866361,8
2024-03,C++,82005,34242,2.3948659540914665,5
2024-03,Go,86885,34042,2.5522883496856825,6
2024-03,Java,132620,57112,2.322103936125508,4
2024-03,JavaScript,341609,125911,2.713098934961997,2
2024-03,Kotlin,51313,21674,2.367491003045123,9
2024-03,PHP,29006,11378,2.549305677623484,11
2024-03,Python,314319,129323,2.4304957354840204,1
2024-03,Ruby,5595,2274,2.4604221635883907,12
2024-03,Rust,64058,31935,2.0058869578832,7
2024-03,Swift,43710,16445,2.6579507449072666,10
2024-03,TypeScript,218151,86250,2.529286956521739,3
2024-04,C#,85837,37869,2.2666825107607806,6
2024-04,C++,83941,30527,2.7497297474366955,8
2024-04,Go,98080,39445,2.486500190138167,5
2024-04,Java,144236,54726,2.635602821328071,4
2024-04,JavaScript,339393,122947,2.760482158979072,1
2024-04,Kotlin,51194,18866,2.7135587829958654,9
2024-04,PHP,27372,11131,2.4590782499326207,11
2024-04,Python,316249,117109,2.7004670862188216,2
2024-04,Ruby,4946,2058,2.4033041788143827,12
2024-04,Rust,65876,35070,1.8784145993726835,7
2024-04,Swift,44067,18052,2.441114557943718,10
2024-04,TypeScript,203239,92461,2.198105147034966,3
2024-05,C#,83877,33894,2.474685785094707,7
2024-05,C++,83342,36832,2.2627606429192006,6
2024-05,Go,96546,38596,2.50145092755726,5
2024-05,Java,150244,59254,2.535592533837378,4
2024-05,JavaScript,359307,128221,2.802247681737001,1
2024-05,Kotlin,49348,19177,2.57329092141628,9
2024-05,PHP,26729,11933,2.239922902874382,11
2024-05,Python,287952,112465,2.560369892855555,2
2024-05,Ruby,4016,1719,2.336242001163467,12
2024-05,Rust,71038,33500,2.120537313432836,8
2024-05,Swift,45905,17799,2.5790774762627118,10
2024-05,TypeScript,210411,85979,2.4472371160399637,3
2024-06,C#,80052,27661,2.89403853801381,8
2024-06,C++,85149,31507,2.702542292189037,7
2024-06,Go,94288,36156,2.6078105985175357,6
2024-06,Java,137356,56803,2.418111719451437,4
2024-06,JavaScript,362091,137027,2.642479219423909,1
2024-06,Kotlin,53125,19731,2.692463635902894,9
2024-06,PHP,26245,11879,2.2093610573280578,11
2024-06,Python,273375,107620,2.5401876974540047,2
2024-06,Ruby,3357,1349,2.4885100074128985,12
2024-06,Rust,69548,36572,1.901673411352948,5
2024-06,Swift,46302,19442,2.3815451085279293,10
2024-06,TypeScript,232010,94155,2.464128299081302,3
2024-07,C#,83882,33851,2.4779770169271216,6
2024-07,C++,80459,32028,2.5121456225802423,7
2024-07,Go,95023,39879,2.382782918327942,5
2024-07,Java,138951,52030,2.670593888141457,4
2024-07,JavaScript,350273,126056,2.7787094624611286,1
2024-07,Kotlin,53046,20654,2.5683160646848067,9
2024-07,PHP,26874,10275,2.6154744525547446,11
2024-07,Python,296659,120678,2.458269112845755,2
2024-07,Ruby,2561,1080,2.3712962962962965,12
2024-07,Rust,68200,31475,2.166799046862589,8
2024-07,Swift,48545,19096,2.542155425219941,10
2024-07,TypeScript,206566,82618,2.500254181897408,3
2024-08,C#,79201,32636,2.4267986272827557,7
2024-08,C++,83206,30459,2.7317377458222527,8
2024-08,Go,94072,39212,2.3990615117821075,5
2024-08,Java,141540,54216,2.6106684373616647,4
2024-08,JavaScript,344373,106722,3.2268229605891943,2
2024-08,Kotlin,49341,21990,2.243792633015006,9
2024-08,PHP,24524,10842,2.261944290721269,11
2024-08,Python,293412,120064,2.4437966417910446,1
2024-08,Ruby,1865,767,2.4315514993481093,12
2024-08,Rust,66204,33329,1.986378229169792,6
2024-08,Swift,46151,17786,2.594793657933206,10
2024-08,TypeScript,215011,92158,2.333069294038499,3
2024-09,C#,75946,31210,2.4333867350208265,6
2024-09,C++,81517,31185,2.6139810806477475,7
2024-09,Go,91440,35922,2.545515283113412,5
2024-09,Java,124918,46969,2.659583980923588,4
2024-09,JavaScript,379876,137130,2.7701888718734047,1
2024-09,Kotlin,49781,18865,2.6388020143122186,9
2024-09,PHP,23113,9281,2.490356642603168,11
2024-09,Python,280291,121378,2.3092405543014385,2
2024-09,Ruby,1094,422,2.5924170616113744,12
2024-09,Rust,66900,29400,2.2755102040816326,8
2024-09,Swift,43380,16899,2.5670157997514647,10
2024-09,TypeScript,214132,100437,2.1320031462508835,3
2024-10,C#,80615,29063,2.7738017410453155,8
2024-10,C++,80379,34681,2.3176667339465413,6
2024-10,Go,98887,40352,2.4506096352101507,5
2024-10,Java,132813,54028,2.4582253646257497,4
2024-10,JavaScript,357510,125166,2.85628685106179,2
2024-10,Kotlin,51027,21012,2.42846944603084,9
2024-10,PHP,22253,8041,2.7674418604651163,11
2024-10,Python,301513,135686,2.222137877157555,1
2024-10,Ruby,442,176,2.511363636363636,12
2024-10,Rust,67457,33294,2.0261007989427524,7
2024-10,Swift,41806,15300,2.732418300653595,10
2024-10,TypeScript,201270,77329,2.6027751555044034,3
2024-11,C#,76025,30591,2.48520806773234,7
2024-11,C++,77600,30306,2.560549066191513,8
2024-11,Go,101175,39830,2.5401707255837307,5
2024-11,Java,130639,52778,2.4752548410322484,4
2024-11,JavaScript,346530,117569,2.947460640134729,2
2024-11,Kotlin,52154,21173,2.463231474047136,9
2024-11,PHP,22817,9296,2.4544965576592084,11
2024-11,Python,312464,148352,2.106233822260569,1
2024-11,Rust,66212,32762,2.0209999389536657,6
2024-11,Swift,47039,17602,2.67236677650267,10
2024-11,TypeScript,218812,90274,2.423865121740479,3
2024-12,C#,80176,28415,2.821608305472462,8
2024-12,C++,84461,34148,2.473380578657608,6
2024-12,Go,103217,43299,2.383819487747985,5
2024-12,Java,139648,57439,2.4312400981911244,4
2024-12,JavaScript,339043,119606,2.834665485009113,2
2024-12,Kotlin,52091,20137,2.5868302130406717,9
2024-12,PHP,22314,8219,2.714928823457841,11
2024-12,Python,304683,120176,2.535306550392757,1
2024-12,Rust,67478,31498,2.142294748872944,7
2024-12,Swift,48308,19484,2.479367686306713,10
2024-12,TypeScript,236076,104695,2.2548927838005635,3
